,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
168,614,raspi4_latency,MLP10,only_one_hot,42,100,0.9374004436433254,0.006520019113709609,0.837024166133551,0.006054878788046406
169,614,raspi4_latency,MLP10,only_full_features,42,100,0.9228884921949339,0.01417641080274422,0.8242221503676255,0.010774758588654015
170,614,raspi4_latency,MLP10,full_features_one_hot,42,100,0.9362477769628903,0.011283165155100514,0.8384753748126171,0.007457576082195287
171,614,raspi4_latency,MLP10,full_features_one_hot_proxies,42,100,0.5095426629067996,1.2847348829208338,0.8374932230613051,0.008391016627703144
172,614,edgetpu_latency,MLP10,only_one_hot,42,100,0.724574037186128,0.031529209519921685,0.7804537567782122,0.015789493627052613
173,614,edgetpu_latency,MLP10,only_full_features,42,100,0.6186103057869529,0.04022735563426523,0.7133534825392256,0.030660126992436035
174,614,edgetpu_latency,MLP10,full_features_one_hot,42,100,0.665680072806951,0.027920134327578772,0.7438708169680492,0.026021607559392635
175,614,edgetpu_latency,MLP10,full_features_one_hot_proxies,42,100,0.009288968096731307,2.9633393230200746,0.744723045937047,0.024919926609728672
176,614,pixel3_latency,MLP10,only_one_hot,42,100,0.9112760847031816,0.00981130695570463,0.8252598366101539,0.00545684978521437
177,614,pixel3_latency,MLP10,only_full_features,42,100,0.8994769110279051,0.010775142279728032,0.8162268220734069,0.007761097172379824
178,614,pixel3_latency,MLP10,full_features_one_hot,42,100,0.911971311682026,0.010124866202512097,0.8282826469319176,0.007759242697095041
179,614,pixel3_latency,MLP10,full_features_one_hot_proxies,42,100,0.5153280800056986,0.9955369720930312,0.8296810312586742,0.009074228902140153
180,614,eyeriss_latency,MLP10,only_one_hot,42,100,0.9968690762005623,0.0011665832990182532,0.9486477820571527,0.003815431250869266
181,614,eyeriss_latency,MLP10,only_full_features,42,100,0.9966879254205946,0.0014944010764522575,0.9490894553172043,0.003271632058924649
182,614,eyeriss_latency,MLP10,full_features_one_hot,42,100,0.9966376451749989,0.0029497172310472396,0.9508194972806279,0.003122356981053358
183,614,eyeriss_latency,MLP10,full_features_one_hot_proxies,42,100,0.8308089045876812,0.5593844215763842,0.9501978040428345,0.0023209622137296128
184,614,eyeriss_energy,MLP10,only_one_hot,42,100,0.9968340600769371,0.001188931585177729,0.9409703246357918,0.00577691325132738
185,614,eyeriss_energy,MLP10,only_full_features,42,100,0.9967265382356142,0.0018324877917929585,0.9446834125674615,0.007322007442560026
186,614,eyeriss_energy,MLP10,full_features_one_hot,42,100,0.9970186555935253,0.0014866392004143022,0.9484133120249824,0.005139251654795027
187,614,eyeriss_energy,MLP10,full_features_one_hot_proxies,42,100,0.9350911052621623,0.12426103654325998,0.944374470994023,0.006169109388765915
188,614,eyeriss_arithmetic_intensity,MLP10,only_one_hot,42,100,0.9915979114139131,0.001730090119124345,0.9367074707529658,0.004818260352166364
189,614,eyeriss_arithmetic_intensity,MLP10,only_full_features,42,100,0.9917545180450716,0.004037821047056466,0.9416250854786946,0.006548887043236211
190,614,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot,42,100,0.9935680940190492,0.0024289387676727373,0.9458881880244233,0.003657610518515624
191,614,eyeriss_arithmetic_intensity,MLP10,full_features_one_hot_proxies,42,100,0.8990355100384071,0.20439364437495675,0.9433850525760539,0.004406596352418352
192,614,fpga_latency,MLP10,only_one_hot,42,100,0.9964917794000039,0.00107766880339193,0.9675010451444085,0.0034732804408488583
